Id,Date,Season,Week,home,visitor,FT,hgoal,vgoal,division,tier,totgoal,goaldiff,result,HT,hgoal_half,vgoal_half,half_totgoal,half_goaldiff,result_half,fans,neutral,home_red_card,visitor_red_card
196,1959-10-25,1959,9,MKE Ankaragucu,Altay,1-3,1,3,T1,1,4,-2,A,0-1,0,1,1,-1,A,1,0,0,0
197,1959-10-25,1959,9,Fatih Karagumruk,Altinordu,2-2,2,2,T1,1,4,0,D,0-1,0,1,1,-1,A,1,0,0,0
198,1959-10-28,1959,10,Fenerbahce,Adalet,3-1,3,1,T1,1,4,2,H,2-1,2,1,3,1,H,1,0,0,0
199,1959-10-28,1959,10,Vefa,Beykoz 1908,3-2,3,2,T1,1,5,1,H,2-1,2,1,3,1,H,1,0,0,0
200,1959-10-31,1959,10,Fenerbahce,Turanspor,6-1,6,1,T1,1,7,5,H,2-0,2,0,2,2,H,1,0,0,0
201,1959-10-31,1959,10,Vefa,MKE Ankaragucu,3-1,3,1,T1,1,4,2,H,2-0,2,0,2,2,H,1,0,0,0
202,1959-10-31,1959,10,Izmirspor,Ferikoy,1-0,1,0,T1,1,1,1,H,0-0,0,0,0,0,D,1,0,0,0
203,1959-10-31,1959,10,Karsiyaka,Istanbulspor,1-2,1,2,T1,1,3,-1,A,1-2,1,2,3,-1,A,1,0,0,0
204,1959-11-01,1959,10,Genclerbirligi,Ankara Keciorengucu,2-1,2,1,T1,1,3,1,H,1-0,1,0,1,1,H,1,0,0,0
205,1959-11-01,1959,10,Karsiyaka,Ferikoy,2-0,2,0,T1,1,2,2,H,1-0,1,0,1,1,H,1,0,0,1
206,1959-11-01,1959,10,Vefa,Turanspor,1-1,1,1,T1,1,2,0,D,0-1,0,1,1,-1,A,1,0,1,0
207,1959-11-01,1959,10,Fenerbahce,MKE Ankaragucu,5-1,5,1,T1,1,6,4,H,3-0,3,0,3,3,H,1,0,0,1
208,1959-11-01,1959,10,Izmirspor,Istanbulspor,0-0,0,0,T1,1,0,0,D,0-0,0,0,0,0,D,1,0,0,0
209,1959-11-04,1959,11,Ferikoy,Kasimpasa,1-1,1,1,T1,1,2,0,D,0-0,0,0,0,0,D,1,0,0,0
210,1959-11-04,1959,11,Besiktas,Adalet,4-1,4,1,T1,1,5,3,H,2-0,2,0,2,2,H,1,0,0,0
211,1959-11-07,1959,11,Genclerbirligi,Goztepe,0-0,0,0,T1,1,0,0,D,0-0,0,0,0,0,D,1,0,0,0
212,1959-11-07,1959,11,Vefa,Altay,1-0,1,0,T1,1,1,1,H,0-0,0,0,0,0,D,1,0,0,0
213,1959-11-07,1959,11,Ankara Keciorengucu,Altinordu,3-0,3,0,T1,1,3,3,H,2-0,2,0,2,2,H,1,0,0,0
214,1959-11-07,1959,11,Fenerbahce,Ankara Demirspor,1-0,1,0,T1,1,1,1,H,1-0,1,0,1,1,H,1,0,0,0
215,1959-11-08,1959,11,Genclerbirligi,Altinordu,3-1,3,1,T1,1,4,2,H,1-0,1,0,1,1,H,1,0,0,0
216,1959-11-08,1959,11,Fenerbahce,Altay,5-0,5,0,T1,1,5,5,H,3-0,3,0,3,3,H,1,0,0,0
217,1959-11-08,1959,11,Vefa,Ankara Demirspor,1-1,1,1,T1,1,2,0,D,0-0,0,0,0,0,D,1,0,0,0
218,1959-11-08,1959,11,Ankara Keciorengucu,Goztepe,2-1,2,1,T1,1,3,1,H,0-0,0,0,0,0,D,1,0,0,0
219,1959-11-11,1959,12,Kasimpasa,Besiktas,0-0,0,0,T1,1,0,0,D,0-0,0,0,0,0,D,1,0,0,0
220,1959-11-11,1959,12,Ferikoy,Beykoz 1908,2-0,2,0,T1,1,2,2,H,2-0,2,0,2,2,H,1,0,0,0
221,1959-11-12,1959,3,Fenerbahce,Fatih Karagumruk,0-2,0,2,T1,1,2,-2,A,0-1,0,1,1,-1,A,1,0,0,0
222,1959-11-14,1959,12,Istanbulspor,MKE Ankaragucu,1-1,1,1,T1,1,2,0,D,1-0,1,0,1,1,H,1,0,0,0
223,1959-11-14,1959,12,Beykoz 1908,Ankara Demirspor,0-0,0,0,T1,1,0,0,D,0-0,0,0,0,0,D,1,1,0,0
224,1959-11-14,1959,12,Altay,Adalet,2-0,2,0,T1,1,2,2,H,1-0,1,0,1,1,H,1,0,0,0
225,1959-11-14,1959,12,Ferikoy,Turanspor,2-1,2,1,T1,1,3,1,H,0-0,0,0,0,0,D,1,0,0,0
226,1959-11-15,1959,12,Ferikoy,MKE Ankaragucu,4-1,4,1,T1,1,5,3,H,2-0,2,0,2,2,H,1,0,0,0
227,1959-11-15,1959,12,Adalet,Ankara Demirspor,1-2,1,2,T1,1,3,-1,A,1-0,1,0,1,1,H,1,1,1,0
228,1959-11-15,1959,12,Altay,Beykoz 1908,3-2,3,2,T1,1,5,1,H,1-2,1,2,3,-1,A,1,0,0,0
229,1959-11-15,1959,12,Istanbulspor,Turanspor,1-1,1,1,T1,1,2,0,D,1-0,1,0,1,1,H,1,0,0,0
230,1959-11-18,1959,13,Galatasaray,Adalet,1-1,1,1,T1,1,2,0,D,0-0,0,0,0,0,D,1,0,0,0
231,1959-11-18,1959,13,Fatih Karagumruk,Vefa,2-0,2,0,T1,1,2,2,H,1-0,1,0,1,1,H,1,0,0,0
232,1959-11-21,1959,13,Altay,Kasimpasa,0-1,0,1,T1,1,1,-1,A,0-0,0,0,0,0,D,1,1,0,0
233,1959-11-21,1959,13,Ankara Demirspor,Besiktas,0-1,0,1,T1,1,1,-1,A,0-1,0,1,1,-1,A,1,0,0,0
234,1959-11-21,1959,13,Adalet,Genclerbirligi,0-1,0,1,T1,1,1,-1,A,0-0,0,0,0,0,D,1,0,0,0
235,1959-11-21,1959,13,Beykoz 1908,Ankara Keciorengucu,0-3,0,3,T1,1,3,-3,A,0-1,0,1,1,-1,A,1,0,0,0
236,1959-11-22,1959,13,Adalet,Ankara Keciorengucu,4-2,4,2,T1,1,6,2,H,1-1,1,1,2,0,D,1,0,0,0
237,1959-11-22,1959,13,Beykoz 1908,Genclerbirligi,1-0,1,0,T1,1,1,1,H,0-0,0,0,0,0,D,1,0,0,0
238,1959-11-22,1959,13,Ankara Demirspor,Kasimpasa,0-0,0,0,T1,1,0,0,D,0-0,0,0,0,0,D,1,0,0,0
239,1959-11-22,1959,13,Altay,Besiktas,0-3,0,3,T1,1,3,-3,A,0-2,0,2,2,-2,A,1,1,0,0
240,1959-11-25,1959,14,Fenerbahce,Istanbulspor,3-0,3,0,T1,1,3,3,H,2-0,2,0,2,2,H,1,0,0,0
241,1959-11-25,1959,14,Altay,Ankara Demirspor,1-1,1,1,T1,1,2,0,D,1-1,1,1,2,0,D,1,0,0,0
242,1959-11-28,1959,14,MKE Ankaragucu,Galatasaray,0-1,0,1,T1,1,1,-1,A,0-1,0,1,1,-1,A,1,0,0,0
243,1959-11-28,1959,14,Besiktas,Izmirspor,1-0,1,0,T1,1,1,1,H,1-0,1,0,1,1,H,1,0,0,0
244,1959-11-28,1959,14,Turanspor,Fatih Karagumruk,3-1,3,1,T1,1,4,2,H,2-1,2,1,3,1,H,1,0,0,0
245,1959-11-28,1959,14,Kasimpasa,Karsiyaka,0-0,0,0,T1,1,0,0,D,0-0,0,0,0,0,D,1,0,0,0
246,1959-11-28,1959,14,Goztepe,Ankara Demirspor,2-2,2,2,T1,1,4,0,D,1-1,1,1,2,0,D,1,0,0,0
247,1959-11-28,1959,14,Altinordu,Altay,4-1,4,1,T1,1,5,3,H,3-0,3,0,3,3,H,1,0,0,0
248,1959-11-29,1959,14,Altinordu,Ankara Demirspor,1-2,1,2,T1,1,3,-1,A,0-1,0,1,1,-1,A,1,0,0,0
249,1959-11-29,1959,14,Turanspor,Galatasaray,1-1,1,1,T1,1,2,0,D,1-0,1,0,1,1,H,1,0,0,0
250,1959-11-29,1959,14,Besiktas,Karsiyaka,6-0,6,0,T1,1,6,6,H,2-0,2,0,2,2,H,1,0,0,0
251,1959-11-29,1959,14,Goztepe,Altay,3-1,3,1,T1,1,4,2,H,3-0,3,0,3,3,H,1,0,0,0
252,1959-11-29,1959,14,MKE Ankaragucu,Fatih Karagumruk,0-0,0,0,T1,1,0,0,D,0-0,0,0,0,0,D,1,0,0,0
253,1959-11-29,1959,14,Kasimpasa,Izmirspor,1-3,1,3,T1,1,4,-2,A,1-2,1,2,3,-1,A,1,0,0,0
254,1959-12-02,1959,15,Besiktas,Galatasaray,1-0,1,0,T1,1,1,1,H,1-0,1,0,1,1,H,1,0,0,0
255,1959-12-05,1959,15,Istanbulspor,Altay,3-2,3,2,T1,1,5,1,H,1-2,1,2,3,-1,A,1,0,0,0
256,1959-12-05,1959,15,Karsiyaka,Genclerbirligi,0-1,0,1,T1,1,1,-1,A,0-1,0,1,1,-1,A,1,0,0,0
257,1959-12-05,1959,15,Ferikoy,Ankara Demirspor,2-1,2,1,T1,1,3,1,H,1-0,1,0,1,1,H,1,0,0,0
258,1959-12-05,1959,15,Izmirspor,Ankara Keciorengucu,5-3,5,3,T1,1,8,2,H,2-1,2,1,3,1,H,1,0,0,0
259,1959-12-06,1959,15,Karsiyaka,Ankara Keciorengucu,2-1,2,1,T1,1,3,1,H,1-0,1,0,1,1,H,1,0,0,0
260,1959-12-06,1959,15,Istanbulspor,Ankara Demirspor,1-3,1,3,T1,1,4,-2,A,0-2,0,2,2,-2,A,1,0,0,0
261,1959-12-06,1959,15,Izmirspor,Genclerbirligi,4-1,4,1,T1,1,5,3,H,3-1,3,1,4,2,H,1,0,0,0
262,1959-12-06,1959,15,Ferikoy,Altay,2-0,2,0,T1,1,2,2,H,2-0,2,0,2,2,H,1,0,0,0
263,1959-12-09,1959,16,Istanbulspor,Beykoz 1908,1-0,1,0,T1,1,1,1,H,1-0,1,0,1,1,H,1,0,0,0
264,1959-12-09,1959,16,Ferikoy,Vefa,1-0,1,0,T1,1,1,1,H,0-0,0,0,0,0,D,1,0,0,0
265,1959-12-12,1959,16,Ankara Demirspor,Ankara Keciorengucu,1-0,1,0,T1,1,1,1,H,0-0,0,0,0,0,D,1,0,0,0
266,1959-12-12,1959,16,Kasimpasa,MKE Ankaragucu,0-0,0,0,T1,1,0,0,D,0-0,0,0,0,0,D,1,0,0,0
267,1959-12-12,1959,16,Karsiyaka,Fatih Karagumruk,3-1,3,1,T1,1,4,2,H,1-0,1,0,1,1,H,1,0,0,0
268,1959-12-12,1959,16,Besiktas,Turanspor,1-0,1,0,T1,1,1,1,H,1-0,1,0,1,1,H,1,0,0,0
269,1959-12-12,1959,16,Genclerbirligi,Altay,5-0,5,0,T1,1,5,5,H,3-0,3,0,3,3,H,1,0,0,0
270,1959-12-12,1959,16,Izmirspor,Galatasaray,3-3,3,3,T1,1,6,0,D,2-1,2,1,3,1,H,1,0,0,0
271,1959-12-13,1959,16,Ankara Keciorengucu,Altay,1-1,1,1,T1,1,2,0,D,1-0,1,0,1,1,H,1,0,0,0
272,1959-12-13,1959,16,Izmirspor,Fatih Karagumruk,1-1,1,1,T1,1,2,0,D,0-1,0,1,1,-1,A,1,0,0,0
273,1959-12-13,1959,16,Kasimpasa,Turanspor,3-2,3,2,T1,1,5,1,H,0-0,0,0,0,0,D,1,0,0,0
274,1959-12-13,1959,16,Karsiyaka,Galatasaray,0-0,0,0,T1,1,0,0,D,0-0,0,0,0,0,D,1,0,0,0
275,1959-12-13,1959,16,Ankara Demirspor,Genclerbirligi,1-1,1,1,T1,1,2,0,D,0-0,0,0,0,0,D,1,0,1,1
276,1959-12-13,1959,16,Besiktas,MKE Ankaragucu,2-0,2,0,T1,1,2,2,H,1-0,1,0,1,1,H,1,0,0,0
277,1959-12-17,1959,17,Fenerbahce,Galatasaray,1-0,1,0,T1,1,1,1,H,0-0,0,0,0,0,D,1,0,0,0
278,1959-12-19,1959,17,Istanbulspor,Altinordu,2-1,2,1,T1,1,3,1,H,2-0,2,0,2,2,H,1,0,0,0
279,1959-12-19,1959,17,MKE Ankaragucu,Beykoz 1908,1-1,1,1,T1,1,2,0,D,0-0,0,0,0,0,D,1,0,0,0
280,1959-12-19,1959,17,Ferikoy,Goztepe,1-0,1,0,T1,1,1,1,H,0-0,0,0,0,0,D,1,0,0,0
281,1959-12-19,1959,17,Turanspor,Adalet,0-2,0,2,T1,1,2,-2,A,0-1,0,1,1,-1,A,1,0,0,0
282,1959-12-20,1959,17,Ferikoy,Altinordu,1-0,1,0,T1,1,1,1,H,0-0,0,0,0,0,D,1,0,0,0
283,1959-12-20,1959,17,Istanbulspor,Goztepe,0-0,0,0,T1,1,0,0,D,0-0,0,0,0,0,D,1,0,0,0
284,1959-12-20,1959,17,MKE Ankaragucu,Adalet,1-0,1,0,T1,1,1,1,H,1-0,1,0,1,1,H,1,0,0,0
285,1959-12-20,1959,17,Turanspor,Beykoz 1908,2-3,2,3,T1,1,5,-1,A,2-1,2,1,3,1,H,1,0,0,0
286,1959-12-26,1959,18,Ankara Keciorengucu,Kasimpasa,4-0,4,0,T1,1,4,4,H,0-0,0,0,0,0,D,1,0,0,0
287,1959-12-26,1959,18,Fatih Karagumruk,Ferikoy,2-1,2,1,T1,1,3,1,H,1-1,1,1,2,0,D,1,0,0,0
288,1959-12-26,1959,18,Genclerbirligi,Besiktas,0-1,0,1,T1,1,1,-1,A,0-0,0,0,0,0,D,1,0,0,0
289,1959-12-27,1959,18,Genclerbirligi,Kasimpasa,2-1,2,1,T1,1,3,1,H,0-1,0,1,1,-1,A,1,0,0,1
290,1959-12-27,1959,18,Ankara Keciorengucu,Besiktas,1-2,1,2,T1,1,3,-1,A,1-2,1,2,3,-1,A,1,0,0,1
291,1959-12-27,1959,18,Galatasaray,Istanbulspor,1-0,1,0,T1,1,1,1,H,1-0,1,0,1,1,H,1,0,0,0
292,1959-12-30,1959,19,Fatih Karagumruk,Beykoz 1908,0-0,0,0,T1,1,0,0,D,0-0,0,0,0,0,D,1,0,0,0
293,1959-12-30,1959,19,Kasimpasa,Adalet,3-0,3,0,T1,1,3,3,H,1-0,1,0,1,1,H,1,0,0,0
294,1960-01-02,1959,19,Altinordu,MKE Ankaragucu,2-0,2,0,T1,1,2,2,H,2-0,2,0,2,2,H,1,0,0,0
295,1960-01-02,1959,19,Beykoz 1908,Kasimpasa,1-0,1,0,T1,1,1,1,H,1-0,1,0,1,1,H,1,0,1,0
296,1960-01-02,1959,19,Galatasaray,Vefa,0-0,0,0,T1,1,0,0,D,0-0,0,0,0,0,D,1,0,1,0
297,1960-01-02,1959,19,Goztepe,Turanspor,0-0,0,0,T1,1,0,0,D,0-0,0,0,0,0,D,1,0,0,0
298,1960-01-03,1959,19,Altinordu,Turanspor,1-3,1,3,T1,1,4,-2,A,0-2,0,2,2,-2,A,1,0,0,0
299,1960-01-03,1959,19,Besiktas,Fenerbahce,1-0,1,0,T1,1,1,1,H,1-0,1,0,1,1,H,1,0,0,0
300,1960-01-03,1959,19,Goztepe,MKE Ankaragucu,3-2,3,2,T1,1,5,1,H,3-1,3,1,4,2,H,1,0,0,0
301,1960-01-09,1959,18,Goztepe,Vefa,3-1,3,1,T1,1,4,2,H,1-0,1,0,1,1,H,1,0,0,0
302,1960-01-09,1959,18,Altinordu,Fenerbahce,0-1,0,1,T1,1,1,-1,A,0-0,0,0,0,0,D,1,0,0,0
303,1960-01-10,1959,18,Altinordu,Vefa,2-2,2,2,T1,1,4,0,D,0-1,0,1,1,-1,A,1,0,0,0
304,1960-01-10,1959,18,Goztepe,Fenerbahce,0-0,0,0,T1,1,0,0,D,0-0,0,0,0,0,D,1,0,0,0
305,1960-01-27,1959,20,Adalet,Vefa,2-0,2,0,T1,1,2,2,H,2-0,2,0,2,2,H,1,0,0,0
306,1960-01-27,1959,20,Altay,Turanspor,2-0,2,0,T1,1,2,2,H,1-0,1,0,1,1,H,1,0,0,0
307,1960-01-27,1959,20,Beykoz 1908,Galatasaray,2-3,2,3,T1,1,5,-1,A,0-0,0,0,0,0,D,1,0,0,0
308,1960-01-30,1959,20,Adalet,Fatih Karagumruk,0-0,0,0,T1,1,0,0,D,0-0,0,0,0,0,D,1,0,0,0
309,1960-01-30,1959,20,Izmirspor,Turanspor,0-1,0,1,T1,1,1,-1,A,0-1,0,1,1,-1,A,1,0,0,0
310,1960-01-30,1959,20,Besiktas,Vefa,2-1,2,1,T1,1,3,1,H,1-1,1,1,2,0,D,1,0,0,0
311,1960-01-30,1959,20,Karsiyaka,MKE Ankaragucu,1-1,1,1,T1,1,2,0,D,1-0,1,0,1,1,H,1,0,0,0
312,1960-01-30,1959,20,Genclerbirligi,Ankara Demirspor,3-0,3,0,T1,1,3,3,H,0-0,0,0,0,0,D,1,0,1,1
313,1960-01-31,1959,20,Ankara Keciorengucu,Ankara Demirspor,1-5,1,5,T1,1,6,-4,A,1-4,1,4,5,-3,A,1,0,0,0
314,1960-01-31,1959,20,Kasimpasa,Istanbulspor,0-3,0,3,T1,1,3,-3,A,0-3,0,3,3,-3,A,1,0,0,0
315,1960-01-31,1959,20,Karsiyaka,Turanspor,2-0,2,0,T1,1,2,2,H,1-0,1,0,1,1,H,1,0,0,2
316,1960-01-31,1959,20,Ferikoy,Fenerbahce,2-3,2,3,T1,1,5,-1,A,2-1,2,1,3,1,H,1,0,0,0
317,1960-01-31,1959,20,Izmirspor,MKE Ankaragucu,3-0,3,0,T1,1,3,3,H,1-0,1,0,1,1,H,1,0,0,0
318,1960-02-03,1959,21,Vefa,Galatasaray,1-5,1,5,T1,1,6,-4,A,1-3,1,3,4,-2,A,1,0,0,0
319,1960-02-03,1959,21,Kasimpasa,Fenerbahce,1-4,1,4,T1,1,5,-3,A,1-2,1,2,3,-1,A,1,0,0,0
320,1960-02-06,1959,21,Kasimpasa,Galatasaray,0-4,0,4,T1,1,4,-4,A,0-2,0,2,2,-2,A,1,0,1,0
321,1960-02-06,1959,21,Adalet,Beykoz 1908,0-2,0,2,T1,1,2,-2,A,0-2,0,2,2,-2,A,1,0,0,0
322,1960-02-06,1959,21,MKE Ankaragucu,Genclerbirligi,4-2,4,2,T1,1,6,2,H,2-0,2,0,2,2,H,1,0,0,0
323,1960-02-06,1959,21,Goztepe,Istanbulspor,0-1,0,1,T1,1,1,-1,A,0-0,0,0,0,0,D,1,0,0,0
324,1960-02-06,1959,21,Altinordu,Ferikoy,2-1,2,1,T1,1,3,1,H,1-0,1,0,1,1,H,1,0,0,0
325,1960-02-06,1959,21,Ankara Keciorengucu,Turanspor,0-1,0,1,T1,1,1,-1,A,0-1,0,1,1,-1,A,1,0,0,0
326,1960-02-07,1959,21,Adalet,Kasimpasa,4-1,4,1,T1,1,5,3,H,0-1,0,1,1,-1,A,1,0,0,1
327,1960-02-07,1959,21,MKE Ankaragucu,Turanspor,0-4,0,4,T1,1,4,-4,A,0-2,0,2,2,-2,A,1,0,0,0
328,1960-02-07,1959,21,Goztepe,Ferikoy,2-1,2,1,T1,1,3,1,H,1-1,1,1,2,0,D,1,0,0,0
329,1960-02-07,1959,21,Ankara Keciorengucu,Genclerbirligi,2-2,2,2,T1,1,4,0,D,1-1,1,1,2,0,D,1,0,0,0
330,1960-02-07,1959,21,Vefa,Fenerbahce,0-1,0,1,T1,1,1,-1,A,0-1,0,1,1,-1,A,1,0,0,0
331,1960-02-07,1959,21,Altinordu,Istanbulspor,0-0,0,0,T1,1,0,0,D,0-0,0,0,0,0,D,1,0,0,0
332,1960-02-10,1959,22,Besiktas,Beykoz 1908,3-0,3,0,T1,1,3,3,H,1-0,1,0,1,1,H,1,0,0,0
333,1960-02-10,1959,22,Vefa,Fatih Karagumruk,1-5,1,5,T1,1,6,-4,A,0-4,0,4,4,-4,A,1,0,0,0
334,1960-02-13,1959,22,Genclerbirligi,Fatih Karagumruk,3-0,3,0,T1,1,3,3,H,1-0,1,0,1,1,H,1,0,0,0
335,1960-02-13,1959,22,Izmirspor,Adalet,1-0,1,0,T1,1,1,1,H,0-0,0,0,0,0,D,1,0,0,0
336,1960-02-13,1959,22,Ankara Keciorengucu,Galatasaray,1-2,1,2,T1,1,3,-1,A,0-0,0,0,0,0,D,1,0,0,0
337,1960-02-13,1959,22,Besiktas,Altay,1-0,1,0,T1,1,1,1,H,1-0,1,0,1,1,H,1,0,0,1
338,1960-02-13,1959,22,Karsiyaka,Beykoz 1908,2-1,2,1,T1,1,3,1,H,1-1,1,1,2,0,D,1,0,0,1
339,1960-02-13,1959,22,Kasimpasa,Ankara Demirspor,1-2,1,2,T1,1,3,-1,A,0-1,0,1,1,-1,A,1,0,0,0
340,1960-02-14,1959,22,Kasimpasa,Altay,1-1,1,1,T1,1,2,0,D,1-0,1,0,1,1,H,1,0,0,0
341,1960-02-14,1959,22,Ankara Keciorengucu,Fatih Karagumruk,0-4,0,4,T1,1,4,-4,A,0-3,0,3,3,-3,A,1,0,0,0
342,1960-02-14,1959,22,Izmirspor,Beykoz 1908,4-1,4,1,T1,1,5,3,H,4-0,4,0,4,4,H,1,0,0,0
343,1960-02-14,1959,22,Besiktas,Ankara Demirspor,1-1,1,1,T1,1,2,0,D,1-1,1,1,2,0,D,1,0,0,0
344,1960-02-14,1959,22,Genclerbirligi,Galatasaray,2-2,2,2,T1,1,4,0,D,2-1,2,1,3,1,H,1,0,0,0
345,1960-02-14,1959,22,Karsiyaka,Adalet,1-0,1,0,T1,1,1,1,H,0-0,0,0,0,0,D,1,0,0,0
346,1960-02-17,1959,23,Vefa,Istanbulspor,1-0,1,0,T1,1,1,1,H,1-0,1,0,1,1,H,1,0,0,0
347,1960-02-17,1959,23,Fenerbahce,Beykoz 1908,4-0,4,0,T1,1,4,4,H,2-0,2,0,2,2,H,1,0,0,0
348,1960-02-20,1959,23,Ankara Demirspor,Fatih Karagumruk,2-1,2,1,T1,1,3,1,H,0-0,0,0,0,0,D,1,1,1,0
349,1960-02-20,1959,23,Kasimpasa,Altinordu,1-0,1,0,T1,1,1,1,H,0-0,0,0,0,0,D,1,0,0,0
350,1960-02-20,1959,23,Besiktas,Goztepe,3-1,3,1,T1,1,4,2,H,1-0,1,0,1,1,H,1,0,0,0
351,1960-02-20,1959,23,Altay,Galatasaray,0-3,0,3,T1,1,3,-3,A,0-1,0,1,1,-1,A,1,0,0,0
352,1960-02-21,1959,23,Altay,Fatih Karagumruk,1-2,1,2,T1,1,3,-1,A,1-2,1,2,3,-1,A,1,0,0,1
353,1960-02-21,1959,23,Kasimpasa,Goztepe,1-1,1,1,T1,1,2,0,D,1-1,1,1,2,0,D,1,0,0,0
354,1960-02-21,1959,23,Ankara Demirspor,Galatasaray,1-1,1,1,T1,1,2,0,D,1-0,1,0,1,1,H,1,1,0,0
355,1960-02-21,1959,23,Besiktas,Altinordu,2-0,2,0,T1,1,2,2,H,1-0,1,0,1,1,H,1,0,0,0
356,1960-02-24,1959,24,Istanbulspor,Galatasaray,0-3,0,3,T1,1,3,-3,A,0-0,0,0,0,0,D,1,0,0,0
357,1960-02-24,1959,24,Ferikoy,Fatih Karagumruk,0-0,0,0,T1,1,0,0,D,0-0,0,0,0,0,D,1,0,0,0
358,1960-02-24,1959,24,Altay,Genclerbirligi,4-2,4,2,T1,1,6,2,H,2-2,2,2,4,0,D,1,0,0,0
359,1960-02-27,1959,24,Altinordu,Genclerbirligi,1-1,1,1,T1,1,2,0,D,1-1,1,1,2,0,D,1,0,0,0
360,1960-02-27,1959,24,Beykoz 1908,Vefa,1-1,1,1,T1,1,2,0,D,1-0,1,0,1,1,H,1,0,0,0
361,1960-02-27,1959,24,Adalet,Fenerbahce,0-1,0,1,T1,1,1,-1,A,0-0,0,0,0,0,D,1,0,0,0
362,1960-02-27,1959,24,Goztepe,Ankara Keciorengucu,0-1,0,1,T1,1,1,-1,A,0-1,0,1,1,-1,A,1,0,0,0
363,1960-02-28,1959,24,Ankara Demirspor,Altay,3-2,3,2,T1,1,5,1,H,3-0,3,0,3,3,H,1,0,0,0
364,1960-02-28,1959,24,Ferikoy,Adalet,1-0,1,0,T1,1,1,1,H,0-0,0,0,0,0,D,1,0,0,0
365,1960-02-28,1959,24,Goztepe,Genclerbirligi,0-2,0,2,T1,1,2,-2,A,0-0,0,0,0,0,D,1,0,0,0
366,1960-02-28,1959,24,Altinordu,Ankara Keciorengucu,0-0,0,0,T1,1,0,0,D,0-0,0,0,0,0,D,1,0,0,0
367,1960-02-28,1959,24,Istanbulspor,Besiktas,1-1,1,1,T1,1,2,0,D,0-1,0,1,1,-1,A,1,0,0,0
368,1960-03-02,1959,25,Altay,Ankara Keciorengucu,2-1,2,1,T1,1,3,1,H,1-0,1,0,1,1,H,1,0,0,0
369,1960-03-02,1959,25,Besiktas,Kasimpasa,1-0,1,0,T1,1,1,1,H,0-0,0,0,0,0,D,1,0,0,0
370,1960-03-02,1959,25,Adalet,Galatasaray,0-2,0,2,T1,1,2,-2,A,0-2,0,2,2,-2,A,1,0,0,0
371,1960-03-02,1959,25,Ankara Demirspor,Altinordu,2-1,2,1,T1,1,3,1,H,1-0,1,0,1,1,H,1,0,0,0
372,1960-03-05,1959,25,Altay,Ferikoy,2-1,2,1,T1,1,3,1,H,1-0,1,0,1,1,H,1,0,0,0
373,1960-03-05,1959,25,MKE Ankaragucu,Goztepe,2-1,2,1,T1,1,3,1,H,1-1,1,1,2,0,D,1,0,0,1
374,1960-03-05,1959,25,Vefa,Ankara Keciorengucu,3-1,3,1,T1,1,4,2,H,1-1,1,1,2,0,D,1,0,0,1
375,1960-03-05,1959,25,Ankara Demirspor,Istanbulspor,1-2,1,2,T1,1,3,-1,A,1-2,1,2,3,-1,A,1,1,0,1
376,1960-03-05,1959,25,Fenerbahce,Genclerbirligi,4-3,4,3,T1,1,7,1,H,3-1,3,1,4,2,H,1,0,0,0
377,1960-03-05,1959,25,Turanspor,Altinordu,2-1,2,1,T1,1,3,1,H,2-0,2,0,2,2,H,1,0,0,0
378,1960-03-06,1959,25,Vefa,Genclerbirligi,1-0,1,0,T1,1,1,1,H,0-0,0,0,0,0,D,1,0,0,0
379,1960-03-06,1959,25,Turanspor,Goztepe,1-1,1,1,T1,1,2,0,D,0-0,0,0,0,0,D,1,0,0,0
380,1960-03-06,1959,25,Altay,Istanbulspor,2-1,2,1,T1,1,3,1,H,1-0,1,0,1,1,H,1,0,0,0
381,1960-03-06,1959,25,Fenerbahce,Ankara Keciorengucu,3-1,3,1,T1,1,4,2,H,2-1,2,1,3,1,H,1,0,0,1
382,1960-03-06,1959,25,Ankara Demirspor,Ferikoy,1-0,1,0,T1,1,1,1,H,1-0,1,0,1,1,H,1,1,0,1
383,1960-03-06,1959,25,MKE Ankaragucu,Altinordu,2-0,2,0,T1,1,2,2,H,1-0,1,0,1,1,H,1,0,0,0
384,1960-03-09,1959,26,Ankara Demirspor,Goztepe,1-0,1,0,T1,1,1,1,H,0-0,0,0,0,0,D,1,0,0,0
385,1960-03-09,1959,26,Adalet,Istanbulspor,0-0,0,0,T1,1,0,0,D,0-0,0,0,0,0,D,1,0,0,0
386,1960-03-09,1959,26,Fatih Karagumruk,Besiktas,1-4,1,4,T1,1,5,-3,A,0-1,0,1,1,-1,A,1,0,0,0
387,1960-03-12,1959,26,Beykoz 1908,Altinordu,6-3,6,3,T1,1,9,3,H,4-2,4,2,6,2,H,1,0,0,0
388,1960-03-12,1959,26,Turanspor,Kasimpasa,0-1,0,1,T1,1,1,-1,A,0-0,0,0,0,0,D,1,0,0,0
389,1960-03-12,1959,26,Izmirspor,Vefa,1-1,1,1,T1,1,2,0,D,1-1,1,1,2,0,D,1,0,0,0
390,1960-03-12,1959,26,Adalet,Goztepe,0-0,0,0,T1,1,0,0,D,0-0,0,0,0,0,D,1,0,0,0
391,1960-03-12,1959,26,MKE Ankaragucu,Besiktas,0-0,0,0,T1,1,0,0,D,0-0,0,0,0,0,D,1,0,0,0
